tweet_id,tweet_text,label_text
930379264201027584,"November 12, 2017 The strong earthquake on Iran-Iraq border killed about 450 people https://t.co/HCp7UcvPPY https://t.co/JiSbywYta8",injured_or_dead_people
910655549368356865,Taiwan offers help to Mexico after deadly earthquake strikes the country | Taiwan News https://t.co/2LI19ivvtM https://t.co/gGJX7ooHgv,rescue_volunteering_or_donation_effort
930025380718829568,Earthquake In Iraq Iran Border Live Updates Death Toll Injured All Updates | LIVE: ईरान-इराक बॉर्डर पर 7.2 तीव्रत... https://t.co/JySSrAJMCH,injured_or_dead_people
913323978554519552,China donates 8.5 million dollars in aid and supplies to earthquake-ravaged Mexico https://t.co/6tYMNWwwqT,rescue_volunteering_or_donation_effort
930271699727200262,"Iranians donate blood after a 7.3-magnitude #earthquake hits western Iran, November 13, 2017. https://t.co/S7L8Tf602R",rescue_volunteering_or_donation_effort
911988096123658240,RT @MdAntonieta: Frida have been found 52 person in Mexico's earthquake ! A terrific dog . https://t.co/Dm5ayssIby,rescue_volunteering_or_donation_effort
929989549895438336,WSJ: Earthquake near Iran-Iraq border kills more than 200 https://t.co/l6rVg3feU4 https://t.co/ZZkY7wqYSf,injured_or_dead_people
911736440811167745,"Thank you Neil Fenton Fespa UK CEO for your support during earthquake in Mexico , FESPA MÃ©xico Rocks á½¢C@FESPAMexico https://t.co/rzhTVCtCrP",rescue_volunteering_or_donation_effort
910525564641009666,Mexico Combs The Rubble For Survivors After Earthquake Kills At Least 225 https://t.co/KudZhXORZu #SocialMedia https://t.co/Gtn7NAV2tk,injured_or_dead_people
911886320879812608,@BBCOne A citizen contributing to the #mexicoearthquake rescue efforts. #trueheroes https://t.co/6AdK4m4AHM,rescue_volunteering_or_donation_effort
910537123060764673,"A powerful 7.1 magnitude earthquake jolted Mexico City, killing more than 200 Jeremy Berke https://t.co/hqMTz6NsDU",injured_or_dead_people
910584472176754688,RT @SkyNewsAust: Hundreds dead in Mexico earthquake https://t.co/RiZkxot02D https://t.co/ra2ajVO8Ys,injured_or_dead_people
931490440305692672,#Iranian Little boy takes his friend to receive food after Iran's earthquake https://t.co/R4Nf8TlvSa https://t.co/TD2tMe2Efl,rescue_volunteering_or_donation_effort
910572982044635138,Mexico earthquake death toll surpasses 200 via FOX NEWS https://t.co/JuMxzgvVfF https://t.co/j9oT7ITX1A,injured_or_dead_people
910814149852020736,Mexico earthquake: Trapped girl 'Frida Sofia' grips nation https://t.co/zz7jf4JEHc https://t.co/WrzLWIMxwX,affected_individuals
930673832452554752,Iran’s wrestling team in Kermanshah to help #earthquake victims https://t.co/M0t8QEHarH,rescue_volunteering_or_donation_effort
910813629565382656,L.A.â€™s Oldest Roman Catholic Church Mobilizes Mexico Earthquake Relief Effort https://t.co/2h5DyMtIH7 https://t.co/CMUUYBJAn5,rescue_volunteering_or_donation_effort
910538714345959426,Ronaldo &amp; Chicharito lead messages of support to Mexico earthquake victims https://t.co/hJJNBonLdq https://t.co/kWT9V62Q9B,rescue_volunteering_or_donation_effort
910525106329329664,Removing the jungle gym from elementary school where at least 22 students died in Mexico earthquake https://t.co/q4WTMFoQyk,injured_or_dead_people
930019397896347648,Iran-Iraq Border Earthquake Over 300 People Have Died https://t.co/MjMDrbBZ7J Mavelworld https://t.co/D2UpzFS727,injured_or_dead_people
930844274190581765,Civilian groups send care packages to earthquake victims in western Iran https://t.co/GZzIdPB7nZ https://t.co/2ksVTlDl5L,rescue_volunteering_or_donation_effort
910647834688462848,RT @TheTicoTimes: Costa Rica stands at the ready to help Mexico however it can. https://t.co/8JzMm9WWZZ https://t.co/QfYRFvXjF7,rescue_volunteering_or_donation_effort
914325822563078144,"RT: Deaths with mexico 7.1 earthquake increase to 358. https://t.co/SgVasfb8q2 https://t.co/ydkgoqffW8 October 01, 2017 at 03:06AM #USSupâ€¦",injured_or_dead_people
910784426107383808,Fissure made by earthquake in Mexico. Tap image to enlarge. https://t.co/Ex7jpFAi3U,infrastructure_and_utility_damage
910562246140588036,"At least 217 people were killed after a 7.1 earthquake shook Mexico on September 19, 2017. #prayformexico https://t.co/E0oYj5xpo9",injured_or_dead_people
910739720065384449,[The WorldView in 5 Minutes] Earthquake in Mexico City Kills Over [...] https://t.co/4KNw5f0MLx via @PodcastAddict https://t.co/km9lF4MyFx,injured_or_dead_people
930064975304966145,Iran-Iraq earthquake survivor: ’We could see the house collapsing’ – video report https://t.co/zB1LeJ7ssl https://t.co/No1bTErMuN,infrastructure_and_utility_damage
912130800748859393,#tsunami Thousands homeless after Mexico earthquake https://t.co/JIgZaFCRIn via #hng #news https://t.co/NbqCoLJhUK,affected_individuals
929999388713332737,RT @RudawEnglish: Material damages captured by Rudaw English's managing editor @OsamaGolpy in #Halabja #earthquake https://t.co/6MaFWai7Vb,infrastructure_and_utility_damage
910608650477109248,#prayformexico &amp; donate to causes that will help with the #mexicoearthquake. https://t.co/cmAv80RVng https://t.co/QnpiMzJ4DH,rescue_volunteering_or_donation_effort
910758645142622209,Trapped girl a symbol for Mexico's earthquake rescue efforts #Breaking https://t.co/aqefICgKRc,rescue_volunteering_or_donation_effort
930557489409507328,Netanyahu: We offered assistance to Iran earthquake victims https://t.co/6qw8i2E56m via @ArutzSheva_En https://t.co/Ob1yEOKm4S,rescue_volunteering_or_donation_effort
915218535722504193,"A spot of sunshine in these very dark times by @RWhelanWSJ and @WSJ: Frida, Mexicoâ€™s earthquake rescue pup https://t.co/wzR24wLPE9",rescue_volunteering_or_donation_effort
910681807858810880,Report: Powerful Earthquake Kills Hundreds In Central Mexico https://t.co/QPdDaDALTM https://t.co/5XENXwCuvT,injured_or_dead_people
911623621046566912,A schoolgirl trapped in Mexicoâ€™s earthquake rubble won the worldâ€™s heartsâ€”except [-0.02]: https://t.co/h9xmWc2khI https://t.co/m4ygFZU0bS,affected_individuals
910736159285882880,(Metro):#Miracle of #Mexico: Children pulled from rubble of school destroyed in.. https://t.co/fNhL7E0tZz https://t.co/RxIKmf3qfx,infrastructure_and_utility_damage
910524779269984258,RT @dwnews: Mexico earthquake update: More than 200 dead as numerous buildings collapse https://t.co/XbYxuaWGSS https://t.co/jB3rWk3fM9,injured_or_dead_people
910702443977089029,Join me in sharing the #MexicoEarthquake victim needs today. https://t.co/6vF83o0WYE https://t.co/ETlplBonB1,rescue_volunteering_or_donation_effort
910648804205985792,Thousands Of Injuries Overwhelm Mexico City's Hospitals After Devastating Earthquake https://t.co/onwZTJtOsB https://t.co/Hn4RiEpNbE,injured_or_dead_people
911729011616862208,Mexico City Residents Face Housing Uncertainties After Earthquake https://t.co/iV00W1LwGf #world #news https://t.co/Ur5wBewh2F,infrastructure_and_utility_damage
931566056174444545,"Unsafe building, earthquake result in west of Iran https://t.co/mcohNcBrbh",infrastructure_and_utility_damage
930303907825373184,Heartbreaking image of my kind people from earthquake in kermanshah(iran) https://t.co/244jXsxuuh,affected_individuals
930133906107617280,"UPDATE: Iran-Iraq earthquake • Death toll at 452 • 7,100 injured • Deadliest quake of 2017 https://t.co/ZkFBliylmj https://t.co/whtcH0Jncy",injured_or_dead_people
930082041386893314,Official tells news agencies that Iran's death toll in powerful earthquake rises to 407 https://t.co/kJnT6YnWEb https://t.co/38MBH4Y3kC,injured_or_dead_people
912446715411677184,Tampa student's father helped after earthquake in Mexico Watch Now á½„9https://t.co/J8mpaBmz2h https://t.co/RMCRdpHMOb,rescue_volunteering_or_donation_effort
910817414467719168,Trapped Girl's Wiggling Fingers Captivate Quake-Hit Mexico https://t.co/3oFY6zq9LZ #USRC https://t.co/irhDhaKq9S,affected_individuals
910534271764328448,Mexico Earthquake Kills 250 People Powerful Temblor Collapses Buildings 21 School Children Crushed Under School |... https://t.co/uxSOqmCUQE,injured_or_dead_people
912408467712901120,"Mana Donates $200,000 to Mexico Earthquake Fund via /r/UpliftingNews https://t.co/8Q9QX9YfCa https://t.co/SyeqiQcD1i",rescue_volunteering_or_donation_effort
911844414573735936,Giving a red Cross donation at The Dollar Tree. @RedCross #Hurricane #MexicoEarthquake https://t.co/kMm4Al4Lu5,rescue_volunteering_or_donation_effort
910525520479227905,"RT @thedailybeast: Amid the rubble of Mexico's huge earthquake, there are many helping hands https://t.co/fB57xVPjW7 https://t.co/i7IAJ4sbaZ",rescue_volunteering_or_donation_effort
910786811164635136,Rescuers in desperate search to save young girl trapped in Mexico quake rubble https://t.co/G9RMzER0mB https://t.co/IJqD9bugF5,rescue_volunteering_or_donation_effort
910523988014534656,RT @thedailybeast: Images from Mexico City's devastating earthquake https://t.co/r0XsVnmbZi https://t.co/C67tmHFIJe,infrastructure_and_utility_damage
913060308855468033,"@NyleDiMarco hey Nyle, this woman is helping people after Mexicoâ€™s earthquake, the sign says â€œIâ€™m deafâ€. https://t.co/w39ofCiTQ5",rescue_volunteering_or_donation_effort
910523518827167744,At least 49 dead as strong 7.1 magnitude earthquake hit MexicoÂ City https://t.co/6wECTRmUuA https://t.co/8BP2hQ5Ilq,injured_or_dead_people
911698717949911040,New 6.2-magnitude earthquake interrupts rescue efforts in Mexico https://t.co/YA8NYLOc5j https://t.co/3IvMBIyj9F,rescue_volunteering_or_donation_effort
911633523907416064,"6.2 #magnitude #quake felt in #Mexico City, citizens evacuate onto streets (PHOTOS, VIDEOS) https://t.co/odRbsHlAz8 https://t.co/MMl4HM9OdD",affected_individuals
911683119740280834,Mexicoâ€™s Arts Organizations Assess Damages as Death Toll from Major Earthquake Passes 250 https://t.co/avTFPyWrCN https://t.co/nPJdMsdvrw,injured_or_dead_people
910807974024708097,Frida. She's rescued over 50 people in Mexico so far. Heroic á½ƒ6 https://t.co/YyE5l6cQbi https://t.co/JbT8Oa1xbr,rescue_volunteering_or_donation_effort
912254680373321728,#Mexico Humanitarian aid for #earthquake in Oaxaca does not stop (SPA) https://t.co/zYrbV5vzhk https://t.co/IxRWhPoXWT,rescue_volunteering_or_donation_effort
915254814145175552,Orillia family rallies for Mexico following deadly earthquake. https://t.co/9JdS712U8T https://t.co/ZNZNzz1NM0,missing_or_found_people
929990524798492672,Iran-Iraq earthquake: 328 people dead from devastating quake in border region https://t.co/xjcicATUDS https://t.co/xEL8W54mqu,injured_or_dead_people
910709983033085952,Regular people turn anonymous heroes after Mexico earthquake - https://t.co/1yNWp0niK2 https://t.co/6sLpRFTS0I,rescue_volunteering_or_donation_effort
929989743810576384,Turkey rushes to help Iraq earthquake victims https://t.co/byyQ0NOPxt https://t.co/pT0SfLRTxE,rescue_volunteering_or_donation_effort
930178474102358016,#IranEarthquake: A united nation rising to help https://t.co/oXhxMY0R0m #PrayForIran #کرمانشاه https://t.co/5wNmI4TOSK,rescue_volunteering_or_donation_effort
930023131309395968,Photos: Powerful Iran-Iraq earthquake kills hundreds https://t.co/h6p6wmWdwz https://t.co/rUhCRrXC3e,injured_or_dead_people
910818046683631616,RT @ReutersUK: At least 226 killed by earthquake in Mexico - civil protection agency https://t.co/mbYjNWGzJr https://t.co/CAOhWcveaE,injured_or_dead_people
912086520353263616,Arizona groups send supplies to Mexico after earthquake https://t.co/vept4S8z4l https://t.co/aifXO22hkf,rescue_volunteering_or_donation_effort
930015109270917120,Chairman #PPP @BBhuttoZardari expressed concern over the human loss in Iran earthquake. https://t.co/JGfv4bUvtN,injured_or_dead_people
911641324297887745,Earthquake rescue missions continue in #Mexico as time runs out for trapped victims https://t.co/3l36ie1Mfg https://t.co/X1nDhtQWvl,rescue_volunteering_or_donation_effort
930631448167632896,Anger in Iran after earthquake flattens Ahmadinejad housing projects https://t.co/OBymfT4Lub https://t.co/ppX68M3Si4,infrastructure_and_utility_damage
910760553303420928,Paco Jemez helping out relief victims in Mexico after the earthquake. https://t.co/HOofKhnK4o,rescue_volunteering_or_donation_effort
911998678637907968,.@ShawnMendes raises big bucks for #Mexico earthquake relief... https://t.co/bTh5ZNQyFi https://t.co/w14Vs4K3lb,rescue_volunteering_or_donation_effort
910537811220078593,How to help Mexico recover from its devastating earthquake from wherever you are https://t.co/I1KLycokky https://t.co/rZTUrRpf4p,rescue_volunteering_or_donation_effort
910718933019320320,"At Mexican School Hit by Quake, Heartbreak and Dwindling Hope by PAULINA VILLEGAS via NYT https://t.co/u78d0J0CXt https://t.co/x8pFg0DXgx",infrastructure_and_utility_damage
910566671148085251,RT @WESH: Video shows dog being pulled to safety following earthquake in Mexico https://t.co/uYPguwBw1A https://t.co/bhMNHM8Chr,rescue_volunteering_or_donation_effort
911787200479682560,Badass Rescue Dog Who Has Rescued 52 Lives Is Now Saving People Affected Byâ€¦ https://t.co/AIZPgsw7OI https://t.co/bcDfrjRKrk,rescue_volunteering_or_donation_effort
911882938584674304,Jewish volunteers find body of missing rabbi in Mexico earthquake rubble https://t.co/YYrPZhSX87 https://t.co/phpzzGhLwJ,injured_or_dead_people
930163638819786754,How To Help Iran-Iraq Border Earthquake Victims Right Away https://t.co/djF9SxB46v https://t.co/TWXkFxKmZL,rescue_volunteering_or_donation_effort
930033039878606848,Some of the disgusting top comments on Fox News' post about the Iran earthquake that has killed over 200 people https://t.co/1WGzyUXzu2,injured_or_dead_people
930191869388251137,"Island resident feels earthquake hit, comes to aid of victims in Iran https://t.co/BRyG7ZdFKa #pei https://t.co/whBzccmzAM",rescue_volunteering_or_donation_effort
931824949509140480,IOC voices readiness to help earthquake-affected people in western Iran https://t.co/m3c36SPfz7 https://t.co/UYTljbjyVD,rescue_volunteering_or_donation_effort
910723569499308032,245 Dead As School Collapse During Massive Earthquake In Mexico https://t.co/aylmIXDSWx #Naijapals #Gistmania https://t.co/TOKItOKqZ6,injured_or_dead_people
911908841675264002,Mexico earthquake: Navy says no missing child in collapsed school https://t.co/ITfTalpgxz https://t.co/uOOigR1YhG,missing_or_found_people
930934280326385664,#Algeria US sanctions snag donations to Iran earthquake victims https://t.co/tZndouib8A #الجزائر https://t.co/AfWeDV1O8P,rescue_volunteering_or_donation_effort
930819767874793473,"Survivors of earthquake in Iran await badly needed aid, 3 days later https://t.co/j0ZoPPxE8b https://t.co/ke38gWqE6c",affected_individuals
913815929552809985,Punk/hc benefit show for Mexico City earthquake victims at @SpiderHouseATX on Sunday https://t.co/oDivpiaNsu,rescue_volunteering_or_donation_effort
930315477741551617,Quake leaves trail of death and destructions #Iraq #earthquake #Bahrain https://t.co/z2rvTluuBK https://t.co/T4NUJONCCc,infrastructure_and_utility_damage
910523407489470464,"NEWS: At least 200 people, including 21 children, have died in Mexico after an earthquake hit the country. https://t.co/Wzp6DSKdTs",injured_or_dead_people
910707946983706624,"'The floor was rippling,' professor who survived Mexico earthquake tells story: https://t.co/hgdesmwdGU https://t.co/gKrbzTxhq5",affected_individuals
910807746236186624,WATCH: Earthquake near Mexico City kills over 130. https://t.co/qxTAOL4z7c https://t.co/nJKpNJ54yO,injured_or_dead_people
910624371533766656,South Bay Latino community devastated by Mexico earthquake destruction https://t.co/HmhCZNoOk8 #sanfrancisco https://t.co/Q72Z8mTr97,infrastructure_and_utility_damage
910750938272534528,"Mexico earthquake death toll rises to 230, hundreds of injured still trapped https://t.co/NfZQz0scNu https://t.co/jlYJdKq0qf",injured_or_dead_people
910708152227602438,You can support #MexicoQuake victims right now https://t.co/6vF83o0WYE https://t.co/A761O5qvOx,rescue_volunteering_or_donation_effort
911760035457503233,A team of American experts is in Mexico to assist with search and rescue efforts followingâ€¦ https://t.co/kK7WKmV3OP https://t.co/u5CRHxJ2mW,rescue_volunteering_or_donation_effort
930762101836124161,"“I am alive,” he recalled thinking over and over again. “Alive.” #iran #earthquake https://t.co/5E5q8DZ8Y9",affected_individuals
912205877121298432,In Mexico the number of victims of an earthquake has grown up to 319 https://t.co/TT1jnSZ6VY https://t.co/vfEpQgdWcF,injured_or_dead_people
930324267689959425,Thousands of Iranians homeless after strong Iraq-Iran earthquake | https://t.co/8vlnpjVhe1 #PHNews https://t.co/9PpEnRme9o,affected_individuals
912074139753619456,Rescue work suspended at earthquake collapse site in Mexico City (AP) https://t.co/csmP4l5May https://t.co/32Xj7vYom3,rescue_volunteering_or_donation_effort
912987423327637504,Leaving a Condemned Mexico City Building https://t.co/qxBFLoReIE #SocialMedia https://t.co/fC7z1hpzGa,infrastructure_and_utility_damage
910533045400231936,"VW, Audi, Nissan production hit by Mexico earthquake https://t.co/g1uvEHGCjj https://t.co/r0Q08LspVR",vehicle_damage
930573880619659264,‘I Am Alive’: Survivors of Iran Earthquake Mourn as Government Scrambles to Help https://t.co/P3X1R6mPHZ,affected_individuals
930006201068347392,#Azerbaijan offers assistance to #Iran after earthquake - Iranian envoy - https://t.co/80W0SovNmb https://t.co/qa0ClCquPs,rescue_volunteering_or_donation_effort
910613883613847553,Relatives say children missing after a school collapsed in Mexico's deadly earthquake have sent WhatsApp messages. https://t.co/mz1jHrEcCB,missing_or_found_people
931100946721136642,"Iran Turns Down Offers of Earthquake Aid, Including From Its Arch-Foe Israel https://t.co/1iqNIxkAbB https://t.co/q7XhBZO2jB",rescue_volunteering_or_donation_effort
912111560679505920,Mexicans turn to church as earthquake death toll hits 320 https://t.co/wyAFIbH0Xu https://t.co/FO9Ji4iWEg,injured_or_dead_people
910524557483798529,RT @BIUK: This drone footage shows the devastation caused by the 7.1 magnitude earthquake in Mexico. https://t.co/zI9IbOXFPE,infrastructure_and_utility_damage
915132657280929792,#ONTIERMexico will provide free legal advice to those affected by the earthquake https://t.co/IdEM0yn5vI https://t.co/Z25WSC4sX7,rescue_volunteering_or_donation_effort
931087356001685504,#Iran Turning Blind Eye to #Kurdish Victims of Earthquake - #BasNews https://t.co/90fcUQ4NS3 https://t.co/6SPESu3SNL,affected_individuals
913479005122236421,"A damaged apartment is seen after the earthquake, in the Narrate neighborhood in Mexico City. https://t.co/RzMwGzXAi9",infrastructure_and_utility_damage
912989234922889216,Collapsed School in Mexico Earthquake Is Checked for â€˜Hidden Defectsâ€™ https://t.co/goL1wrDMXN https://t.co/viKfCpLtf7,infrastructure_and_utility_damage
931305936227991552,Baby rescued from rubble 48 hours after the earthquake in Iran... because life must go on. https://t.co/eSIohq64ye,rescue_volunteering_or_donation_effort
930000573411110913,"Earthquake hits Iraq near border with Iran, several killed in both countries https://t.co/5iZy0jClah https://t.co/hcKUJntKrp",injured_or_dead_people
910555658746863616,F1 star calls for disaster aid after over 200 killed in Mexico City earthquake https://t.co/yiKwvYKekT https://t.co/kxENdeos5L,injured_or_dead_people
931084029599928322,Iran's Mullah regime imposes new measures to quell earthquake victims https://t.co/aiFfu9ZJDv https://t.co/5SKghLJkOM,affected_individuals
911846454242578433,Father-in-law of Mexico's Chief Rabbi killed in earthquake https://t.co/qg3yIImLRX via @ArutzSheva_En https://t.co/Fxkqa8lfC7,injured_or_dead_people
930064582290403329,328 die as massive #earthquake hit Kermanshah province of Iran along Iraq border #Iran https://t.co/yA6mMEu2WS,injured_or_dead_people
910659107517952000,People seek tents for temporary housing and breathing mask after #mexicoearthquake https://t.co/6vF83o0WYE https://t.co/wkbWibW66M,affected_individuals
911674783112118272,Here are two ways to support #MexicoEarthquake survivors: 1. #PrayForMexico 2. Donate: https://t.co/hbLeKq29OS https://t.co/ab1LUWXBzh,rescue_volunteering_or_donation_effort
910794444089282560,#Dog rescued from #earthquake in #Mexico City. Xinhua/Alamy https://t.co/EoHpvzUbWc https://t.co/MajMUROmSp,rescue_volunteering_or_donation_effort
929994774819479552,"Iran-Iraq Border Earthquake Death Toll Tops 200, Officials Say https://t.co/rMxeWOnb4H https://t.co/0TTlpqwMsr",injured_or_dead_people
931192541654941696,PM of Israel: More Why did Israel offer medical aid to victims of the earthquake on the… https://t.co/9WH212jhZT https://t.co/Jppe6f39Au,rescue_volunteering_or_donation_effort
911732538950873088,Magnitude 6.1 aftershock hits Mexico as search for people and pets continues https://t.co/4EVl1V7flH à¸œà¹ˆà¸²à¸™ @Y7News https://t.co/3kGlJ0wnW2,rescue_volunteering_or_donation_effort
929991089150406656,"Iraq: Strong earthquake hits Iraq-Iran border area, six killed in Iran #humanitarian #newzealand #auckland https://t.co/VYjRFEhxLz",injured_or_dead_people
930658203708416000,Adventist Review Online | Adventist Relief Personnel Mobilize to Help Earthquake Victims… https://t.co/m4s6YeOKdM https://t.co/aFSLKEL2d2,rescue_volunteering_or_donation_effort
911750544728891392,RT @WingsChronicles: á¼³FDrop &amp; Donate to the victims of Mexico Earthquake á¼³F#WINGSCHRONICLESINSG https://t.co/2pThuUBuhO,rescue_volunteering_or_donation_effort
911673144527790090,RT @REMEZCLA: 10 Benefit Shows You Can Attend to Stand With Victims of the Mexico Earthquake https://t.co/qLYqUUOnEP https://t.co/wf2zQ6bZZQ,rescue_volunteering_or_donation_effort
930511669465411584,"One restaurant donated 3,000 falafel sandwiches to the earthquake victims #Kermanshah #Iran https://t.co/44hziFiOsf",rescue_volunteering_or_donation_effort
915179664385208320,â€œRescuers Save Dog Trapped Under Rubble After Mexicoâ€™s Earthquakeâ€ á½£1á¼Ÿ2á¼ŸD https://t.co/j28WaTgUlr https://t.co/5wEjUvrCbT,rescue_volunteering_or_donation_effort
914885862386814981,First day at #P&amp;G #Geneva! Already impressed by their proactive support to the #mexicoearthquake https://t.co/6qII8RMkRy,rescue_volunteering_or_donation_effort
910760797487251456,Aftermath of Mexico earthquake that left 217 people dead Photos https://t.co/ZivxJC0WxY https://t.co/6faGbaKYvc,injured_or_dead_people
930383150022193152,[USAToday] Raw: Over 400 known dead in Iran earthquake https://t.co/hqjmwSSyua https://t.co/QXdCmHytEQ,injured_or_dead_people
913886101688979456,#TEC Authorities Won't Release Name of Collapsed Bridge Builders https://t.co/8QJZAFcBSE #itesm #MexicoEarthquake https://t.co/AQWsrVIdQJ,infrastructure_and_utility_damage
930213608457306113,Rescue workers continue to search through rubble following earthquake in iran and iraq. https://t.co/e3hRhRc3AT https://t.co/r5MJV1hId3,rescue_volunteering_or_donation_effort
910542539450667009,Amazing show of teamwork and unity during Mexicoâ€™s earthquake rescue efforts. https://t.co/ZQCl0xISaK,rescue_volunteering_or_donation_effort
910577546978263042,Amazing dogs help rescuers in Mexico https://t.co/5nIwbqFwxW #earthquake https://t.co/PnGigcpyYN,rescue_volunteering_or_donation_effort
930293724990410752,"Iran-Iraq earthquake: 450 dead, 7,000 injured as Iranian rescue missions wind down https://t.co/IfAwYPwWeF https://t.co/EY1wzX6pa6",injured_or_dead_people
911681322669584384,RT @fox5sandiego: Navy delivers supplies to Mexico hours after deadly earthquake https://t.co/zanVCWNVtC https://t.co/UOBeM2QSNM,rescue_volunteering_or_donation_effort
930564959200858113,Devastating earthquake in Iran has civilians begging for help. #ciaravinoecon https://t.co/Z3Uh4hhPJF https://t.co/tNvCI9j8E9,affected_individuals
910533452520394757,RT @RSGovUK: Our deepest condolences to #Mexico earthquake victims &amp; their loved ones. Stay strong! https://t.co/UXN9htwwsy,injured_or_dead_people
930496036216496129,"It's so sad to hear about the families in Iran, Iraq has lost so many people doing a earthquake. ὤF❤️ https://t.co/2x0iAAD8Fk",injured_or_dead_people
910524100367413249,#Rescuers search rubble as dawn breaks in Mexico City; earthquake toll hits 217 - https://t.co/9idfIxXr7N https://t.co/xP5raBAejH,infrastructure_and_utility_damage
914946908661141504,Subsistence helps send aid to Mexico earthquake victims https://t.co/YmPgBrxmpJ @NoradNorthcom https://t.co/AEjtdtboko,rescue_volunteering_or_donation_effort
911632341197606914,RT @etalkCTV: .@ShawnMendes donates $100K to Mexico earthquake relief &gt;&gt;&gt; https://t.co/joSY8pVgnX #etalk https://t.co/xKMQ7jNpxS,rescue_volunteering_or_donation_effort
916000251210797056,Mexico earthquake hits home for Hollabaugh Brothers employees in Adams County https://t.co/Rd0b58MEkO https://t.co/NHTJ8pf95v,infrastructure_and_utility_damage
912463158803156992,Playa team joined Red Cross Mexico to help sort &amp; package donations for the earthquake victims #gvitravel #gviplaya https://t.co/UnKWmxVR5F,rescue_volunteering_or_donation_effort
910635649501323269,"A massive #earthquake struck #Mexico yesterday. If you're interested to help, please contact me. https://t.co/KcWzZa2Xmc",rescue_volunteering_or_donation_effort
930139822718468097,"More than 400 killed in Iran-Iraq quake, state media says https://t.co/6hMjDtGvEF https://t.co/mHJSlP1iWC",injured_or_dead_people
